gene	log2fc	pval	qval	mean_tumor_log2tpm	mean_normal_log2tpm	n_tumor	n_normal
ITGA3	-0.49628987032876015	3.5758141896984645e-06	6.421297409480949e-06	5.418836041961072	5.915125912289832	471	41
ITGA4	-0.6530648468408304	1.1230488321344518e-08	2.5411830681844918e-08	2.060432376947691	2.7134972237885213	471	41
ITGA5	-0.01737388291002606	0.3621389567012263	0.39538928496375053	4.690421085996624	4.70779496890665	471	41
ITGA6	0.888399862076553	1.9380342160664555e-14	8.292206165973359e-14	7.512673659433169	6.624273797356616	471	41
ITGA7	-1.1777391351181317	2.1924994942184747e-09	5.3024043659271575e-09	2.7227615690976044	3.900500704215736	471	41
ITGA8	-1.3902871699392345	2.5788521195134446e-23	9.787966525161913e-22	1.3886704395940725	2.778957609533307	471	41
ITGA9	-0.22811438378565718	0.10079849686792375	0.11889033938910014	2.8330025761711175	3.0611169599567747	471	41
ITGAE	0.0753466862058274	0.28323292496917607	0.3141858806772587	3.066136958553992	2.9907902723481645	471	41
ITGAL	-0.8318635365987799	1.1916282978037745e-09	2.9594931536627093e-09	1.9976750137254267	2.8295385503242065	471	41
ITGAM	-0.468507581093617	0.0005783347075267647	0.0008610239694187044	2.2776390986603783	2.7461466797539953	471	41
ITGAV	0.28544703003165495	0.0019326562096847548	0.002741081461605719	5.078209695590959	4.792762665559304	471	41
ITGAX	0.8319501379601615	9.80712607334356e-07	1.8573340089810532e-06	2.822836460479646	1.9908863225194846	471	41
ITGB1	-0.05569809322227037	0.9710273582515426	0.9745690320948263	5.90464490573056	5.9603429989528305	471	41
ITGB1BP1	0.5566247804415103	8.768989962730481e-10	2.206469713460976e-09	4.36506186747352	3.80843708703201	471	41
ITGB1BP2	-0.29572554139834395	0.27443943287186545	0.3050848368738265	1.0548023480111244	1.3505278894094683	471	41
ITGB1P1	0.09195872299270436	0.5700963085445876	0.6021330268549078	1.8784006732485732	1.7864419502558688	471	41
ITGB2	-0.48507544093847343	0.009125358155839234	0.01209503142037215	4.390787073756862	4.875862514695336	471	41
ITGB2-AS1	0.07328596602859094	0.6494345071177162	0.6789262736618982	1.0138528204212593	0.9405668543926684	471	41
ITGB3	-0.6114066890864269	7.191333495731354e-05	0.00011584940925112045	1.777872125588959	2.389278814675386	471	41
ITGB3BP	0.8022776942534993	3.782070392587911e-14	1.56720098079684e-13	3.1645315212710288	2.3622538270175295	471	41
ITGB4	0.4403928032947313	1.0332064789911719e-05	1.7861783941801835e-05	7.56052856512591	7.120135761831179	471	41
ITGB5	0.38619984043949707	2.593179864056597e-06	4.7202574248993e-06	6.037485528984957	5.65128568854546	471	41
ITGB6	0.028423816693803783	0.6026566870898715	0.6340135638664064	3.797218436012726	3.768794619318922	471	41
ITGB7	-1.0070763486600833	7.154355763937514e-12	2.2403157780708315e-11	1.848154112872239	2.8552304615323223	471	41
ITGB8	0.8471151546243691	2.441275002585371e-10	6.522040969437344e-10	2.4076368793826997	1.5605217247583305	471	41
ITGBL1	0.8941562018126609	3.7013012497551393e-09	8.750772070242694e-09	1.2981546649117433	0.4039984630990824	471	41
ITIH5	-1.4798073076085743	1.044395510812872e-16	6.088359979557943e-16	2.1308975121550713	3.6107048197636455	471	41
ITK	-0.40590670398419637	1.6241951663914324e-06	3.0166316257455723e-06	1.0666266777214346	1.472533381705631	471	41
ITLN1	-4.259228333862493	1.470089482400838e-16	8.375847905066696e-16	4.617535007534714	8.876763341397208	471	41
ITM2A	-2.101950905533009	1.9015971251532917e-22	4.9176251058846726e-21	3.1424070766426855	5.2443579821756945	471	41
ITM2B	-0.6105169977970526	2.105312782061152e-09	5.105571936777603e-09	6.593077878404142	7.203594876201195	471	41
ITM2C	-2.3255568593717495	3.1052132100597757e-24	2.0405190239687576e-22	8.888163310017067	11.213720169388816	471	41
ITPA	0.8521859885874505	7.648521147907304e-16	3.955891510596051e-15	6.562311523841151	5.710125535253701	471	41
ITPK1	-0.20770789941302326	0.03310876711708578	0.04127697137894646	5.970940590240639	6.178648489653662	471	41
ITPKA	-1.4150019167442274	1.4746021863175496e-13	5.652862725162242e-13	4.08383205423798	5.498833970982207	471	41
ITPKB	-0.4445159719930012	0.0014468554006092224	0.002076657131031738	3.645448405668034	4.089964377661035	471	41
ITPKC	0.20748154690962206	0.00035204128955715607	0.000533499625711305	5.188752135124104	4.981270588214482	471	41
ITPR1	-0.6317934269533554	5.681963525861797e-11	1.6194488872270224e-10	1.0938407400815444	1.7256341670348998	471	41
ITPR2	0.18967947608091862	0.23566311107836058	0.26444902824015604	3.060523508587989	2.8708440325070703	471	41
ITPR3	0.32878540998390804	0.003959491106412666	0.005438355784981552	6.032889183059904	5.704103773075996	471	41
ITPRID2	-0.38505605770787543	5.01429566373508e-06	8.908177235351407e-06	5.710526578444756	6.095582636152631	471	41
ITPRIP	0.7535577527557038	5.3563746420518905e-11	1.5308567371659555e-10	3.2806143165629766	2.527056563807273	471	41
ITPRIPL1	0.16482521965687957	0.27107064460724284	0.30156823260759025	1.2019572526757694	1.0371320330188898	471	41
ITPRIPL2	0.31052254093523546	0.00026949297593919423	0.00041248412143423985	4.26359416629729	3.9530716253620546	471	41
ITSN1	-0.4043907950354133	2.8821011661976597e-07	5.72745594306482e-07	2.318509163374259	2.7228999584096725	471	41
ITSN2	-0.156943485756305	0.08639380284506891	0.10282365569587265	3.4523281249017503	3.6092716106580554	471	41
IVD	-0.15880605976270434	0.11324752950129942	0.13267710497920332	5.148582115515625	5.307388175278329	471	41
IVNS1ABP	-0.11652190294077513	0.09988792873059334	0.11788810567447254	5.908369557114398	6.024891460055173	471	41
IWS1	0.42289226674769687	5.09372781821505e-10	1.3147536363269127e-09	5.290991494154994	4.868099227407297	471	41
IYD	0.07685636211363667	0.18258866391655215	0.20826223835715027	3.4145042567630277	3.337647894649391	471	41
IZUMO4	0.49952052314958517	3.26740321294877e-10	8.602563946242887e-10	1.3500784714784047	0.8505579483288195	471	41
JADE1	0.24674860206777627	0.0024061136664505966	0.003379920856653223	2.7813917089435014	2.534643106875725	471	41
JADE2	0.1342687330665182	0.13472779049106468	0.15621114743157152	3.9405974870814453	3.806328754014927	471	41
JADE3	1.3481892605464059	4.860160182635209e-22	1.0400034140508952e-20	3.8933531919843603	2.5451639314379544	471	41
JAG1	0.059334664237421286	0.45090261281299404	0.48487793333636425	5.088202708815027	5.028868044577606	471	41
JAG2	1.7799279103244823	7.619089311583556e-20	8.231888458055092e-19	4.294969722930794	2.515041812606312	471	41
JAGN1	0.15096560944716408	0.0009272901310943199	0.0013554537266518981	6.42666864706401	6.275703037616846	471	41
JAK1	-0.19198547880206895	0.03458773930252649	0.043032474521850515	5.293564738992104	5.485550217794173	471	41
JAK2	-0.2744735405843577	0.0035388015565641123	0.004886453991896706	2.958477537956736	3.2329510785410935	471	41
JAK3	0.3386312232809443	0.004015153793214747	0.005510081310083762	2.734429749617187	2.3957985263362427	471	41
JAM2	-1.8928182730575918	1.1426474457404169e-21	2.093990355604074e-20	1.5885844267645073	3.481402699822099	471	41
JAM3	-1.1264684884436988	3.1795461606371375e-12	1.0388680414653178e-11	1.9061656419817257	3.0326341304254245	471	41
JAML	-1.2185797751911136	6.090499455801428e-17	3.6808437170939927e-16	1.8481563118431126	3.066736087034226	471	41
JARID2	0.43603286429208943	1.4861676415938217e-07	3.031024705976699e-07	3.8281938703002236	3.392161006008134	471	41
JAZF1	-0.9401047410757415	7.958578944367699e-10	2.012909632714513e-09	2.0932011692699417	3.033305910345683	471	41
JCAD	-0.6392591004704138	0.01179653147231535	0.015451747784293004	2.5415408635308543	3.180799964001268	471	41
JCHAIN	-4.839144218301837	5.730658522913666e-23	1.8349568590369557e-21	7.356884320593864	12.196028538895701	471	41
JDP2	-0.3282691634824757	0.00013275880934044052	0.00020862098610640654	3.5038290567302264	3.832098220212702	471	41
JHY	-0.2959994294346645	2.7961022856743068e-06	5.0754645797784185e-06	0.7381440101692215	1.034143439603886	471	41
JKAMP	-0.045741727110081065	0.963130752172831	0.9677466580998304	4.416271962854082	4.462013689964163	471	41
JMJD1C	0.10985307490712648	0.053960831270603984	0.06569680567014946	3.930430350009357	3.8205772751022304	471	41
JMJD4	0.8228779648220332	1.6732754640971485e-20	2.1108921345426133e-19	2.6943337537570575	1.8714557889350243	471	41
JMJD6	0.5622737820447257	2.399837605254046e-14	1.0152183537383859e-13	4.1137734466479365	3.551499664603211	471	41
JMJD8	0.4678212091325529	9.801599209282457e-09	2.230182095463126e-08	4.348247215870787	3.880426006738234	471	41
JMY	-0.02831095210659429	0.5023378761672791	0.5359995357274736	2.859625221670373	2.8879361737769673	471	41
JOSD1	-0.708051718496236	8.281839054834698e-17	4.907519098071799e-16	5.902972162009904	6.61102388050614	471	41
JOSD2	0.2685407907586832	1.2211069952938614e-05	2.098040516499531e-05	5.617971378344849	5.349430587586165	471	41
JPH1	1.7091600886374798	6.70293361264665e-22	1.3506334536878736e-20	4.357508574479994	2.6483484858425146	471	41
JPH2	-1.7656371771518449	2.2413720996809914e-14	9.518399818539171e-14	1.1641955444237537	2.9298327215755986	471	41
JPT1	0.11296618662323343	0.03968414460827801	0.0490784740657573	7.064468694477977	6.951502507854744	471	41
JPT2	0.7957133487989134	4.385173636688645e-18	3.2778986806334345e-17	6.553273630361317	5.757560281562403	471	41
JRK	0.557268358293225	1.3902633370216451e-09	3.4267276164713633e-09	2.7916256740952416	2.2343573158020167	471	41
JRKL	0.5136732000466178	9.86544679879412e-09	2.2441279200925246e-08	3.774323476232232	3.2606502761856144	471	41
JSRP1	0.550889165708583	0.03843090687711264	0.04761216530740959	2.240237977431634	1.6893488117230508	471	41
JTB	0.8603424117855294	1.858316800631856e-13	7.025937564604469e-13	5.002530892283816	4.1421884804982865	471	41
JUN	0.46073123142674177	2.985411774474064e-05	4.969854122342636e-05	7.847132912443256	7.3864016810165145	471	41
JUNB	0.4205905861509418	0.0004248892002437135	0.0006399318998966936	8.247647633863338	7.827057047712396	471	41
JUND	-0.1359618154926565	0.22058729972776392	0.2484340305369093	8.074145032796805	8.210106848289461	471	41
JUP	0.17176931571140486	0.012671905374038292	0.016552805632857763	8.514782999412079	8.343013683700674	471	41
KALRN	-0.44073240867126584	1.2948101284830269e-07	2.6576842125190587e-07	2.6641927475914344	3.1049251562627003	471	41
KANK1	0.33652508683964166	0.001080113412485811	0.0015682972468701144	4.070875351293374	3.7343502644537323	471	41
KANK2	-1.2266103228262697	3.14246155113678e-12	1.0271323381044883e-11	4.418048734982335	5.644659057808605	471	41
KANK3	-0.3283562821266419	0.00012386731693899943	0.00019511872259505536	1.494651310128161	1.823007592254803	471	41
KANK4	-0.5749752975722013	3.356419396203304e-11	9.796443764259328e-11	0.6947948925027931	1.2697701900749945	471	41
KANSL1	0.22040913942196072	0.0014971700163387176	0.002146597830964842	3.0203417492806817	2.799932609858721	471	41
KANSL1-AS1	-0.45555298086232554	0.0032045091324695717	0.004447872819350695	2.6842632377509044	3.13981621861323	471	41
KANSL1L	0.6205020048625387	5.764359886968941e-12	1.8255094585218753e-11	2.3409310731733415	1.7204290683108028	471	41
KANSL2	0.682179562453987	4.9345458936644794e-15	2.2821010677910038e-14	4.73902778815132	4.056848225697333	471	41
KANSL3	0.22855507895338167	9.953523593368722e-05	0.0001581625047395259	4.366019155136077	4.137464076182695	471	41
KANTR	0.7001752652954059	4.488669442032943e-09	1.0541408187875588e-08	1.881037247796013	1.180861982500607	471	41
KARS1	0.7811917160624793	1.9882874249665155e-19	1.9496508820203398e-18	7.3856161708695005	6.604424454807021	471	41
KAT14	0.2948684648804831	0.00043922967886856105	0.0006607956496287569	3.956996057189113	3.66212759230863	471	41
KAT2A	1.674858755478402	1.1792122448514932e-23	5.552702364727178e-22	6.164589003730174	4.489730248251772	471	41
KAT2B	-1.4403097329179415	3.8782861503095414e-22	8.623800175896633e-21	2.8584434672454115	4.298753200163353	471	41
KAT5	0.10063204777709434	0.015938784007987875	0.020585063447101384	3.560790531317399	3.4601584835403045	471	41
KAT6A	0.1516684203515517	0.17722914588637262	0.20246383550888092	3.1269532079212627	2.975284787569711	471	41
KAT6B	-0.22408266923968112	0.00046350004825231945	0.0006961790490210318	1.7761119251393174	2.0001945943789985	471	41
KAT7	0.23148160478506874	0.00011069928194955053	0.00017517522278852855	3.579181797126381	3.3477001923413123	471	41
KAT8	0.31913219319621433	1.3453949141359947e-08	3.0152392253561976e-08	4.555054118703334	4.23592192550712	471	41
KATNA1	0.5187936221721592	3.193565438217129e-13	1.1695144287854764e-12	4.47788667480074	3.9590930526285812	471	41
KATNAL1	-0.25709844305752116	0.11782861697961686	0.13770520762014948	1.7142246419378258	1.971323084995347	471	41
KATNB1	0.6553786786113944	4.473152472992628e-17	2.762155967807615e-16	4.664315465455483	4.008936786844089	471	41
KATNBL1	-0.04826231370775824	0.5449597055284747	0.5782193863153373	3.195573424539177	3.2438357382469354	471	41
KATNIP	0.04593093172134255	0.39919505754894413	0.43278897799153254	3.249350320756084	3.2034193890347415	471	41
KAZALD1	0.17121430670790616	0.033018156266018395	0.04117275012397153	3.353145487943798	3.1819311812358917	471	41
KAZN	0.021594547276091003	0.8184996430958177	0.8380092561223443	1.5968894228108292	1.5752948755347382	471	41
KBTBD11	-0.9826584628717097	5.695539451205439e-14	2.305315423052512e-13	3.809063824119776	4.791722286991486	471	41
KBTBD11-OT1	-0.3176790138378103	0.00015574831789465433	0.00024353046492433253	1.2283861070326618	1.546065120870472	471	41
KBTBD12	-0.6024670404313553	1.4781698784662726e-07	3.0154117606474605e-07	0.819703957387791	1.4221709978191464	471	41
KBTBD2	0.6867571707047189	3.9046631451742666e-18	2.9399325630467723e-17	5.228987170658409	4.54222999995369	471	41
KBTBD3	-0.10910176605088884	0.23284957075102153	0.2614084257289733	1.757029423869062	1.8661311899199509	471	41
KBTBD4	0.06779553426544371	0.17811414842188333	0.20344845426500113	2.593680022554342	2.525884488288898	471	41
KBTBD6	0.7486652010131056	1.628443333758192e-13	6.207470898444918e-13	3.274132799627453	2.5254675986143473	471	41
KBTBD7	0.1332035976524386	0.025942962954547642	0.03276780611005799	3.017669820704021	2.8844662230515823	471	41
KBTBD8	-0.004681495750316289	0.8992815201980762	0.9107623722838396	1.9638134816853665	1.9684949774356828	471	41
KCMF1	0.32532549684719125	5.314545228884907e-12	1.692791753045616e-11	4.983556576855507	4.658231080008315	471	41
KCNA3	-1.1991810222664991	7.098122721245464e-19	6.191433345411286e-18	0.72110288362991	1.9202839058964092	471	41
KCNA5	-0.825695005359159	2.1556225381920588e-11	6.425637867315564e-11	0.4740068869939323	1.2997018923530912	471	41
KCNAB1	-0.6566568437492947	1.4284671154315643e-12	4.863139715946215e-12	0.6986248463278674	1.355281690077162	471	41
KCNAB2	0.6576425265178378	1.3804572766165616e-08	3.091065873934427e-08	2.671429792534206	2.0137872660163683	471	41
KCNC3	0.2991666050849533	0.0005330201080900932	0.0007961185082855388	1.0072234422359687	0.7080568371510154	471	41
KCNC4	0.38257146054626157	2.7283491492184218e-08	5.94445867119565e-08	1.500224400284887	1.1176529397386255	471	41
KCND1	-0.07007475041434241	0.18385631277230563	0.20962666866716784	1.0745076560582814	1.1445824064726238	471	41
KCND3	-0.7487155933552541	1.4817290234578963e-07	3.0223221950564064e-07	1.3895890891691756	2.1383046825244296	471	41
KCNE3	1.2148904084388104	1.1787840013217723e-13	4.577632865992885e-13	5.30450371896884	4.08961331053003	471	41
KCNE4	0.2857057176313491	0.10568796654717724	0.12429189921119752	2.087839271146693	1.8021335535153438	471	41
KCNF1	-0.4369195206488927	3.660589000050207e-08	7.889687049306595e-08	0.66220976568513	1.0991292863340227	471	41
KCNG1	-0.9354585594559232	2.3793168565605465e-14	1.0073164787660476e-13	0.7314575526454475	1.6669161121013707	471	41
KCNH2	-0.18052483221217308	0.7362800019628377	0.7611756451169671	2.958256254948942	3.138781087161115	471	41
KCNH8	1.1760354832247981	7.759969522683655e-17	4.626297334596542e-16	1.6444560855735695	0.4684206023487715	471	41
KCNIP2	-0.1272279033156163	0.08629289060497423	0.10272435422767347	0.9495531849942889	1.0767810883099052	471	41
KCNIP3	-0.4913565459698359	1.1826319138184596e-08	2.6678043701047927e-08	0.5264731875268616	1.0178297334966975	471	41
KCNJ11	0.9786235408231609	4.977908043155203e-15	2.3009432689765428e-14	2.268065308689185	1.289441767866024	471	41
KCNJ12	-0.6129696901443152	2.8343143872628876e-10	7.52046084873862e-10	0.7861311962479017	1.399100886392217	471	41
KCNJ14	0.8502823604424439	4.7810130975822707e-23	1.5826770989007776e-21	1.2597984149019514	0.4095160544595075	471	41
KCNJ2	-0.4647773115225795	0.0001360558674046753	0.00021366861787620265	2.5346188532730545	2.999396164795634	471	41
KCNJ2-AS1	-0.5603615414092509	3.8953604007529293e-11	1.1273887028968638e-10	1.0990518410211871	1.659413382430438	471	41
KCNJ3	0.18807593622749497	0.416647490575363	0.45051752664841394	1.1733459747552029	0.9852700385277079	471	41
KCNJ5	-0.3573938194149272	5.567276901222969e-06	9.837980484390699e-06	0.6590681335004293	1.0164619529153565	471	41
KCNJ8	0.28020344691430776	0.021247564932144133	0.02706430419738901	2.2541372671730278	1.97393382025872	471	41
KCNK1	-0.11344629586671662	0.6336755758967223	0.6641073891405128	4.738323563306231	4.851769859172948	471	41
KCNK10	-0.8902077829373627	7.59206867816761e-18	5.395846607230002e-17	0.633667717313686	1.5238755002510487	471	41
KCNK13	-0.2482298447075585	0.0010049033972774064	0.001462953933161313	0.9677846500352768	1.2160144947428353	471	41
KCNK15	0.49127772556225036	0.002151218796944189	0.0030361527675095454	1.0137592364787944	0.522481510916544	471	41
KCNK3	-1.2482141261091302	2.90339328148906e-20	3.4878348622308214e-19	0.39039019346286236	1.6386043195719926	471	41
